schema_version,run_id,paper_id,experiment_id,seed,round,site_id,machine_id,normalization,model_family,n_normal,n_anomaly,auroc,auprc,partial_auroc_fpr_0_1,f1_at_threshold,threshold,host,bundle_dir,algorithm,alpha,machine_type,db_level
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_0dB_s4,P1,p1_norm_local_site_fedavg_a0p05_slider_0dB_s4,4,30,9,id_00;id_02;id_04;id_06,local_site,ConvAutoencoder,7,251,0.8890153671030165,0.9967676396564704,0.8127490039840638,0.9019607843137256,0.5684953927993774,master,p1_norm_local_site_fedavg_a0p05_slider_0dB_s4,fedavg,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,1,30,0,id_00,local_site,ConvAutoencoder,68,71,1.0,1.0,1.0,0.9726027397260274,0.8214097023010254,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,1,30,1,id_00,local_site,ConvAutoencoder,5,72,1.0,1.0,1.0,0.993103448275862,0.6138395071029663,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,1,30,2,id_00,local_site,ConvAutoencoder,19,67,1.0,1.0,1.0,0.9925925925925926,0.7731735110282898,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,1,30,3,id_02;id_04,local_site,ConvAutoencoder,13,108,0.9864672364672364,0.9983169687711972,0.8995726495726497,0.961904761904762,0.6081334352493286,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,1,30,4,id_06,local_site,ConvAutoencoder,36,17,0.8937908496732027,0.6566299359260568,0.2124183006535948,0.3478260869565217,0.5601999759674072,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,1,30,5,id_02;id_06,local_site,ConvAutoencoder,63,66,0.8826358826358827,0.8982529628251643,0.5242905242905244,0.6666666666666666,0.5336377024650574,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,1,30,6,id_02;id_04;id_06,local_site,ConvAutoencoder,128,130,0.8739783653846154,0.888502425194241,0.5224759615384615,0.7075471698113207,0.5418879985809326,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,1,30,7,id_00;id_02;id_06,local_site,ConvAutoencoder,301,138,1.0,1.0,1.0,0.9484536082474226,0.5708605647087097,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,1,30,8,id_06,local_site,ConvAutoencoder,1,17,0.7647058823529411,0.9852069259076178,0.7647058823529412,0.8666666666666667,0.5696063041687012,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,1,30,9,id_00;id_02;id_04;id_06,local_site,ConvAutoencoder,4,204,0.9411764705882352,0.9988120407599534,0.8921568627450982,0.9405684754521964,0.5194196701049805,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s1,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,3,30,1,id_00,local_site,ConvAutoencoder,18,65,1.0,1.0,1.0,0.9923664122137404,0.6034390926361084,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,3,30,2,id_00;id_02;id_06,local_site,ConvAutoencoder,232,165,0.999921630094044,0.9998894684855056,0.9992163009404388,0.9649122807017544,0.5194141268730164,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,3,30,3,id_00;id_02;id_06,local_site,ConvAutoencoder,224,166,1.0,1.0,1.0,0.9651162790697676,0.594772458076477,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,3,30,4,id_02,local_site,ConvAutoencoder,1,62,1.0,1.0,1.0,1.0,1.0040119886398315,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,3,30,5,id_04,local_site,ConvAutoencoder,9,64,0.7586805555555556,0.9557795952708628,0.34375,0.5227272727272727,0.5805308222770691,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,3,30,6,id_04;id_06,local_site,ConvAutoencoder,99,78,0.7981092981092981,0.7535996259099871,0.2687127687127686,0.4038461538461538,0.5826953649520874,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,3,30,7,id_06,local_site,ConvAutoencoder,8,19,0.8421052631578947,0.9243639041366298,0.4210526315789473,0.7096774193548387,0.5005050301551819,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,3,30,8,id_00,local_site,ConvAutoencoder,1,66,1.0,1.0,1.0,1.0,0.5142305493354797,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,3,30,9,id_00;id_02;id_04;id_06,local_site,ConvAutoencoder,47,205,1.0,1.0,1.0,0.9927360774818402,0.58358234167099,master,p1_norm_local_site_fedavg_a0p05_slider_6dB_s3,fedavg,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,1,30,0,id_00,local_site,ConvAutoencoder,68,71,0.98943661971831,0.982643429180682,0.8943661971830986,0.9726027397260274,0.5669082403182983,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,1,30,1,id_00,local_site,ConvAutoencoder,5,72,1.0,1.0,1.0,0.993103448275862,0.4219498038291931,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,1,30,2,id_00,local_site,ConvAutoencoder,19,67,1.0,1.0,1.0,0.9925925925925926,0.4621463716030121,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,1,30,3,id_02;id_04,local_site,ConvAutoencoder,13,108,0.8945868945868946,0.959080780061047,0.1844729344729344,0.4755244755244755,0.8143813610076904,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,1,30,4,id_06,local_site,ConvAutoencoder,36,17,0.630718954248366,0.4008633970364135,0.0196078431372549,0.0,0.5927741527557373,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,1,30,5,id_02;id_06,local_site,ConvAutoencoder,63,66,0.6423761423761424,0.716132494156819,0.2693602693602694,0.5106382978723404,0.5975984334945679,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,1,30,6,id_02;id_04;id_06,local_site,ConvAutoencoder,128,130,0.6753605769230769,0.6682028927726787,0.1508413461538461,0.2435897435897435,0.6388022303581238,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,1,30,7,id_00;id_02;id_06,local_site,ConvAutoencoder,301,138,0.986566517405749,0.9678797296354426,0.8773653040589341,0.9071428571428573,0.5827917456626892,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,1,30,8,id_06,local_site,ConvAutoencoder,1,17,0.0,0.8254511587989096,0.0,0.0,0.6136366724967957,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,1,30,9,id_00;id_02;id_04;id_06,local_site,ConvAutoencoder,4,204,0.7536764705882353,0.9941014501717288,0.5049019607843137,0.6900958466453674,0.6480771899223328,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,3,30,1,id_00,local_site,ConvAutoencoder,18,65,1.0,1.0,1.0,0.9923664122137404,0.5304572582244873,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,3,30,2,id_00;id_02;id_06,local_site,ConvAutoencoder,232,165,0.9418234064785788,0.8874230072120469,0.5591954022988507,0.8040540540540541,0.609248697757721,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,3,30,3,id_00;id_02;id_06,local_site,ConvAutoencoder,224,166,0.9898612306368332,0.9855864965480752,0.9016243545611016,0.9498525073746312,0.5312578082084656,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,3,30,4,id_02,local_site,ConvAutoencoder,1,62,0.967741935483871,0.9994796409434508,0.967741935483871,0.9836065573770492,1.2672991752624512,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,3,30,5,id_04,local_site,ConvAutoencoder,9,64,0.4704861111111111,0.8363770008215797,0.0,0.1159420289855072,0.8382962942123413,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,3,30,6,id_04;id_06,local_site,ConvAutoencoder,99,78,0.6381766381766382,0.6006185313654351,0.1564361564361564,0.2526315789473684,0.6029596328735352,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,3,30,7,id_06,local_site,ConvAutoencoder,8,19,0.1644736842105263,0.5288013755377076,0.0,0.0,0.7246904969215393,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,3,30,8,id_00,local_site,ConvAutoencoder,1,66,0.6666666666666666,0.9939688982368357,0.6666666666666666,0.8,1.0439910888671875,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,P1,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,3,30,9,id_00;id_02;id_04;id_06,local_site,ConvAutoencoder,47,205,0.9405293201868188,0.9839727032836022,0.62480539699014,0.8080229226361032,0.6393824815750122,master,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s3,fedavg,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,1,30,1,id_00;id_04;id_06,local_site,ConvAutoencoder,392,98,0.6566274468971262,0.2700203876643834,0.0713765097875885,0.1269841269841269,0.5374254584312439,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,1,30,2,id_00;id_04,local_site,ConvAutoencoder,182,47,0.6533785363572597,0.3594325525374798,0.1454290390460603,0.2461538461538461,0.5319175124168396,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,1,30,3,id_00,local_site,ConvAutoencoder,6,24,0.5208333333333334,0.8334254919845574,0.1666666666666666,0.2758620689655172,0.5962321162223816,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,1,30,4,id_04,local_site,ConvAutoencoder,1,17,0.3529411764705882,0.9443587218241196,0.3529411764705882,0.5217391304347826,0.46917924284935,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,1,30,5,id_02,local_site,ConvAutoencoder,7,39,0.608058608058608,0.91246034984563,0.3333333333333333,0.5185185185185185,0.4770020842552185,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,1,30,6,id_00;id_02;id_04,local_site,ConvAutoencoder,137,78,0.6033127456485121,0.4348360939290014,0.0679393599101628,0.1318681318681318,0.5445760488510132,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,1,30,7,id_04,local_site,ConvAutoencoder,1,27,0.8518518518518519,0.9942892943818868,0.851851851851852,0.92,0.425210565328598,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,1,30,8,id_00;id_06,local_site,ConvAutoencoder,5,87,0.2804597701149425,0.926979932206448,0.1494252873563218,0.2574257425742574,0.465711385011673,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,1,30,9,id_02;id_04,local_site,ConvAutoencoder,5,62,0.5483870967741935,0.9379469270390272,0.1129032258064516,0.2253521126760563,0.6158491373062134,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s1,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,3,30,0,id_00;id_02,local_site,ConvAutoencoder,136,62,0.5898956356736242,0.4048693532196519,0.1110056925996205,0.1842105263157894,0.5953117609024048,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,3,30,2,id_02;id_04,local_site,ConvAutoencoder,1,50,0.62,0.9906772187107692,0.62,0.7654320987654321,0.704078197479248,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,3,30,3,id_02,local_site,ConvAutoencoder,10,24,0.5958333333333333,0.7604390684798688,0.0416666666666666,0.0769230769230769,0.4795182347297668,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,3,30,4,id_00;id_04;id_06,local_site,ConvAutoencoder,381,109,0.6520022153194154,0.29323398200607,0.0497002094921621,0.0606060606060606,0.5471199154853821,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,3,30,5,id_06,local_site,ConvAutoencoder,1,38,0.2368421052631578,0.9641643612592734,0.2368421052631578,0.3829787234042553,0.472597599029541,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,3,30,6,id_02;id_04,local_site,ConvAutoencoder,15,44,0.6166666666666667,0.7942574372707375,0.0378787878787878,0.0,0.9087504148483276,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,3,30,7,id_06,local_site,ConvAutoencoder,192,21,0.5091765873015873,0.0999954163736557,0.0183531746031746,0.0,0.5391293168067932,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,P1,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,3,30,9,id_00;id_02;id_04;id_06,local_site,ConvAutoencoder,1,131,0.3206106870229007,0.9914378466319462,0.3206106870229007,0.4855491329479768,0.6777826547622681,master,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,fedavg,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,0,30,0,id_02,local_site,ConvAutoencoder,140,33,0.6738095238095239,0.3025756582311967,0.1017316017316017,0.1395348837209302,0.4926710426807403,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,0,30,1,id_00;id_04,local_site,ConvAutoencoder,1,50,0.82,0.9961165756969104,0.82,0.9010989010989012,0.4124583303928375,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,0,30,2,id_00;id_06,local_site,ConvAutoencoder,9,57,0.6939571150097466,0.9444042738761704,0.4210526315789473,0.5853658536585366,0.4125479757785797,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,0,30,3,id_00,local_site,ConvAutoencoder,175,26,0.8430769230769231,0.6039359354181635,0.4802197802197801,0.5416666666666666,0.4763838350772857,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,0,30,4,id_00;id_04;id_06,local_site,ConvAutoencoder,27,75,0.6488888888888888,0.8038708122208008,0.0543209876543209,0.1219512195121951,0.502711832523346,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,0,30,5,id_06,local_site,ConvAutoencoder,146,28,0.786692759295499,0.3926510259844909,0.2323874755381604,0.3636363636363636,0.4266887605190277,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,0,30,6,id_02,local_site,ConvAutoencoder,1,45,0.9555555555555556,0.9990121016932612,0.9555555555555556,0.9772727272727272,0.5201821327209473,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,0,30,7,id_04,local_site,ConvAutoencoder,1,30,0.8,0.9928280671525016,0.8000000000000002,0.8888888888888888,0.53956139087677,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,0,30,9,id_00;id_02;id_04;id_06,local_site,ConvAutoencoder,236,135,0.8102950408035153,0.650283882855647,0.1836158192090395,0.2395209580838323,0.5010354518890381,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s0,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,2,30,0,id_04;id_06,local_site,ConvAutoencoder,129,42,0.7829457364341085,0.4590886761488876,0.1216315983757844,0.1153846153846153,0.5204551815986633,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,2,30,1,id_04,local_site,ConvAutoencoder,2,24,1.0,1.0,1.0,0.979591836734694,0.4467790126800537,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,2,30,2,id_00,local_site,ConvAutoencoder,193,31,0.8731405649339796,0.587077854578827,0.4447601537690122,0.5357142857142857,0.4735710918903351,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,fedavg,0.05,valve,6dB
p1-evidence-logging-v1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,P1,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,2,30,3,id_02;id_04,local_site,ConvAutoencoder,156,45,0.7578347578347578,0.4304067799806384,0.1185185185185185,0.1724137931034483,0.5207813382148743,master,p1_norm_local_site_fedavg_a0p05_valve_6dB_s2,fedavg,0.05,valve,6dB
