host,worker,gpu,done_file,name,normalization_mode,algorithm,alpha,machine_type,db_level,seed,auroc,log_file,log_line
n3,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p05_fan_0dB_s4.json,p1_norm_local_site_fedavg_a0p05_fan_0dB_s4,local_site,fedavg,0.05,fan,0dB,4,0.8486718588970374,n3/p1/logs/p1_norm_g4.log,182
master,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p05_fan_m6dB_s0.json,p1_norm_local_site_fedavg_a0p05_fan_m6dB_s0,local_site,fedavg,0.05,fan,-6dB,0,0.6748444208015081,master/p1/logs/p1_norm_g4.log,182
n3,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p05_slider_0dB_s1.json,p1_norm_local_site_fedavg_a0p05_slider_0dB_s1,local_site,fedavg,0.05,slider,0dB,1,0.8938339599890275,n3/p1/logs/p1_norm_g4.log,184
n3,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p05_slider_m6dB_s2.json,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s2,local_site,fedavg,0.05,slider,-6dB,2,0.7718924803124785,n3/p1/logs/p1_norm_g4.log,186
master,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p05_valve_0dB_s3.json,p1_norm_local_site_fedavg_a0p05_valve_0dB_s3,local_site,fedavg,0.05,valve,0dB,3,0.5086953787502613,master/p1/logs/p1_norm_g4.log,184
n3,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p05_valve_m6dB_s3.json,p1_norm_local_site_fedavg_a0p05_valve_m6dB_s3,local_site,fedavg,0.05,valve,-6dB,3,0.45093523728300244,n3/p1/logs/p1_norm_g4.log,188
master,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p5_fan_0dB_s4.json,p1_norm_local_site_fedavg_a0p5_fan_0dB_s4,local_site,fedavg,0.5,fan,0dB,4,0.8200698951586824,master/p1/logs/p1_norm_g4.log,186
n3,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p5_fan_m6dB_s4.json,p1_norm_local_site_fedavg_a0p5_fan_m6dB_s4,local_site,fedavg,0.5,fan,-6dB,4,0.6375445057698397,n3/p1/logs/p1_norm_g4.log,190
master,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p5_slider_6dB_s0.json,p1_norm_local_site_fedavg_a0p5_slider_6dB_s0,local_site,fedavg,0.5,slider,6dB,0,0.934564018712198,master/p1/logs/p1_norm_g4.log,188
n3,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p5_valve_0dB_s1.json,p1_norm_local_site_fedavg_a0p5_valve_0dB_s1,local_site,fedavg,0.5,valve,0dB,1,0.5758428124548592,n3/p1/logs/p1_norm_g4.log,192
master,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a0p5_valve_0dB_s4.json,p1_norm_local_site_fedavg_a0p5_valve_0dB_s4,local_site,fedavg,0.5,valve,0dB,4,0.5582111795237894,master/p1/logs/p1_norm_g4.log,190
n3,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a100_fan_0dB_s0.json,p1_norm_local_site_fedavg_a100_fan_0dB_s0,local_site,fedavg,100.0,fan,0dB,0,0.8349709569843166,n3/p1/logs/p1_norm_g4.log,194
master,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a100_fan_6dB_s2.json,p1_norm_local_site_fedavg_a100_fan_6dB_s2,local_site,fedavg,100.0,fan,6dB,2,0.9591779354237445,master/p1/logs/p1_norm_g4.log,192
n3,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a100_slider_0dB_s3.json,p1_norm_local_site_fedavg_a100_slider_0dB_s3,local_site,fedavg,100.0,slider,0dB,3,0.8961801532350145,n3/p1/logs/p1_norm_g4.log,196
master,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a100_slider_0dB_s4.json,p1_norm_local_site_fedavg_a100_slider_0dB_s4,local_site,fedavg,100.0,slider,0dB,4,0.8961648506243722,master/p1/logs/p1_norm_g4.log,194
n3,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a100_valve_0dB_s2.json,p1_norm_local_site_fedavg_a100_valve_0dB_s2,local_site,fedavg,100.0,valve,0dB,2,0.5982356614537292,n3/p1/logs/p1_norm_g4.log,198
master,norm_g4,4,norm_g4_p1_norm_local_site_fedavg_a100_valve_0dB_s3.json,p1_norm_local_site_fedavg_a100_valve_0dB_s3,local_site,fedavg,100.0,valve,0dB,3,0.573814245856875,master/p1/logs/p1_norm_g4.log,196
master,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p05_fan_0dB_s3.json,p1_norm_local_site_personalized_a0p05_fan_0dB_s3,local_site,personalized,0.05,fan,0dB,3,0.7904452131062857,master/p1/logs/p1_norm_g4.log,198
n3,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p05_fan_0dB_s4.json,p1_norm_local_site_personalized_a0p05_fan_0dB_s4,local_site,personalized,0.05,fan,0dB,4,0.8528456139217264,n3/p1/logs/p1_norm_g4.log,200
master,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p05_slider_0dB_s2.json,p1_norm_local_site_personalized_a0p05_slider_0dB_s2,local_site,personalized,0.05,slider,0dB,2,0.8661025174865502,master/p1/logs/p1_norm_g4.log,200
n3,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p05_slider_6dB_s2.json,p1_norm_local_site_personalized_a0p05_slider_6dB_s2,local_site,personalized,0.05,slider,6dB,2,0.8646028385295944,n3/p1/logs/p1_norm_g4.log,202
master,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p05_valve_6dB_s0.json,p1_norm_local_site_personalized_a0p05_valve_6dB_s0,local_site,personalized,0.05,valve,6dB,0,0.7406358276932247,master/p1/logs/p1_norm_g4.log,202
n3,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p05_valve_6dB_s3.json,p1_norm_local_site_personalized_a0p05_valve_6dB_s3,local_site,personalized,0.05,valve,6dB,3,0.6684903761280774,n3/p1/logs/p1_norm_g4.log,204
master,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p5_fan_0dB_s4.json,p1_norm_local_site_personalized_a0p5_fan_0dB_s4,local_site,personalized,0.5,fan,0dB,4,0.829727767641822,master/p1/logs/p1_norm_g4.log,204
n3,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p5_fan_m6dB_s0.json,p1_norm_local_site_personalized_a0p5_fan_m6dB_s0,local_site,personalized,0.5,fan,-6dB,0,0.6670637231171618,n3/p1/logs/p1_norm_g4.log,206
master,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p5_slider_6dB_s2.json,p1_norm_local_site_personalized_a0p5_slider_6dB_s2,local_site,personalized,0.5,slider,6dB,2,0.9538121522070705,master/p1/logs/p1_norm_g4.log,206
n3,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p5_slider_m6dB_s1.json,p1_norm_local_site_personalized_a0p5_slider_m6dB_s1,local_site,personalized,0.5,slider,-6dB,1,0.8377325951121873,n3/p1/logs/p1_norm_g4.log,208
master,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p5_valve_6dB_s1.json,p1_norm_local_site_personalized_a0p5_valve_6dB_s1,local_site,personalized,0.5,valve,6dB,1,0.6550768530304947,master/p1/logs/p1_norm_g4.log,208
n3,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a0p5_valve_m6dB_s2.json,p1_norm_local_site_personalized_a0p5_valve_m6dB_s2,local_site,personalized,0.5,valve,-6dB,2,0.49792774288533365,n3/p1/logs/p1_norm_g4.log,210
master,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a100_fan_6dB_s4.json,p1_norm_local_site_personalized_a100_fan_6dB_s4,local_site,personalized,100.0,fan,6dB,4,0.9593599092704468,master/p1/logs/p1_norm_g4.log,210
n3,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a100_fan_m6dB_s3.json,p1_norm_local_site_personalized_a100_fan_m6dB_s3,local_site,personalized,100.0,fan,-6dB,3,0.6182211888816468,n3/p1/logs/p1_norm_g4.log,212
master,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a100_slider_6dB_s3.json,p1_norm_local_site_personalized_a100_slider_6dB_s3,local_site,personalized,100.0,slider,6dB,3,0.9470826463874454,master/p1/logs/p1_norm_g4.log,212
n3,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a100_valve_0dB_s0.json,p1_norm_local_site_personalized_a100_valve_0dB_s0,local_site,personalized,100.0,valve,0dB,0,0.5612644780525743,n3/p1/logs/p1_norm_g4.log,214
master,norm_g4,4,norm_g4_p1_norm_local_site_personalized_a100_valve_m6dB_s0.json,p1_norm_local_site_personalized_a100_valve_m6dB_s0,local_site,personalized,100.0,valve,-6dB,0,0.4839717234613488,master/p1/logs/p1_norm_g4.log,214
n3,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p05_fan_6dB_s0.json,p1_norm_central_clustered_fl_a0p05_fan_6dB_s0,central,clustered_fl,0.05,fan,6dB,0,0.9273968251130991,n3/p1/logs/p1_norm_g5.log,2
master,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p05_fan_6dB_s1.json,p1_norm_central_clustered_fl_a0p05_fan_6dB_s1,central,clustered_fl,0.05,fan,6dB,1,0.9460622084883559,master/p1/logs/p1_norm_g5.log,2
n3,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p05_slider_0dB_s0.json,p1_norm_central_clustered_fl_a0p05_slider_0dB_s0,central,clustered_fl,0.05,slider,0dB,0,0.9148250140305025,n3/p1/logs/p1_norm_g5.log,4
master,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p05_slider_6dB_s0.json,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,central,clustered_fl,0.05,slider,6dB,0,0.9820575198225977,master/p1/logs/p1_norm_g5.log,4
n3,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p05_valve_0dB_s3.json,p1_norm_central_clustered_fl_a0p05_valve_0dB_s3,central,clustered_fl,0.05,valve,0dB,3,0.4462801917764214,n3/p1/logs/p1_norm_g5.log,6
master,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p05_valve_6dB_s1.json,p1_norm_central_clustered_fl_a0p05_valve_6dB_s1,central,clustered_fl,0.05,valve,6dB,1,0.630621143482463,master/p1/logs/p1_norm_g5.log,6
n3,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p5_fan_0dB_s2.json,p1_norm_central_clustered_fl_a0p5_fan_0dB_s2,central,clustered_fl,0.5,fan,0dB,2,0.8173422226846203,n3/p1/logs/p1_norm_g5.log,8
master,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p5_fan_m6dB_s0.json,p1_norm_central_clustered_fl_a0p5_fan_m6dB_s0,central,clustered_fl,0.5,fan,-6dB,0,0.6267842040045003,master/p1/logs/p1_norm_g5.log,8
n3,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p5_slider_6dB_s0.json,p1_norm_central_clustered_fl_a0p5_slider_6dB_s0,central,clustered_fl,0.5,slider,6dB,0,0.9126476200807623,n3/p1/logs/p1_norm_g5.log,10
n3,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p5_valve_0dB_s4.json,p1_norm_central_clustered_fl_a0p5_valve_0dB_s4,central,clustered_fl,0.5,valve,0dB,4,0.5413296659253792,n3/p1/logs/p1_norm_g5.log,12
master,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a0p5_valve_6dB_s0.json,p1_norm_central_clustered_fl_a0p5_valve_6dB_s0,central,clustered_fl,0.5,valve,6dB,0,0.6194088703379486,master/p1/logs/p1_norm_g5.log,10
master,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a100_fan_0dB_s4.json,p1_norm_central_clustered_fl_a100_fan_0dB_s4,central,clustered_fl,100.0,fan,0dB,4,0.8177635373305792,master/p1/logs/p1_norm_g5.log,12
n3,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a100_fan_6dB_s2.json,p1_norm_central_clustered_fl_a100_fan_6dB_s2,central,clustered_fl,100.0,fan,6dB,2,0.9576431561058154,n3/p1/logs/p1_norm_g5.log,14
master,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a100_slider_6dB_s0.json,p1_norm_central_clustered_fl_a100_slider_6dB_s0,central,clustered_fl,100.0,slider,6dB,0,0.9396648258401585,master/p1/logs/p1_norm_g5.log,14
n3,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a100_slider_6dB_s1.json,p1_norm_central_clustered_fl_a100_slider_6dB_s1,central,clustered_fl,100.0,slider,6dB,1,0.9244602884626332,n3/p1/logs/p1_norm_g5.log,16
master,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a100_valve_6dB_s1.json,p1_norm_central_clustered_fl_a100_valve_6dB_s1,central,clustered_fl,100.0,valve,6dB,1,0.6417825824174029,master/p1/logs/p1_norm_g5.log,16
n3,norm_g5,5,norm_g5_p1_norm_central_clustered_fl_a100_valve_6dB_s4.json,p1_norm_central_clustered_fl_a100_valve_6dB_s4,central,clustered_fl,100.0,valve,6dB,4,0.6337354268269758,n3/p1/logs/p1_norm_g5.log,18
master,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p05_fan_6dB_s4.json,p1_norm_central_fedavg_a0p05_fan_6dB_s4,central,fedavg,0.05,fan,6dB,4,0.9076933224736823,master/p1/logs/p1_norm_g5.log,18
n3,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p05_slider_0dB_s3.json,p1_norm_central_fedavg_a0p05_slider_0dB_s3,central,fedavg,0.05,slider,0dB,3,0.8274542084558029,n3/p1/logs/p1_norm_g5.log,20
master,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p05_slider_6dB_s3.json,p1_norm_central_fedavg_a0p05_slider_6dB_s3,central,fedavg,0.05,slider,6dB,3,0.8704117869363027,master/p1/logs/p1_norm_g5.log,20
n3,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p05_valve_0dB_s2.json,p1_norm_central_fedavg_a0p05_valve_0dB_s2,central,fedavg,0.05,valve,0dB,2,0.5985115159449703,n3/p1/logs/p1_norm_g5.log,22
master,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p05_valve_6dB_s0.json,p1_norm_central_fedavg_a0p05_valve_6dB_s0,central,fedavg,0.05,valve,6dB,0,0.6530965824849597,master/p1/logs/p1_norm_g5.log,22
master,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p5_fan_0dB_s2.json,p1_norm_central_fedavg_a0p5_fan_0dB_s2,central,fedavg,0.5,fan,0dB,2,0.8291424933005465,master/p1/logs/p1_norm_g5.log,24
n3,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p5_fan_6dB_s0.json,p1_norm_central_fedavg_a0p5_fan_6dB_s0,central,fedavg,0.5,fan,6dB,0,0.9583526965851525,n3/p1/logs/p1_norm_g5.log,24
n3,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p5_slider_0dB_s4.json,p1_norm_central_fedavg_a0p5_slider_0dB_s4,central,fedavg,0.5,slider,0dB,4,0.895139710075215,n3/p1/logs/p1_norm_g5.log,26
master,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p5_slider_6dB_s2.json,p1_norm_central_fedavg_a0p5_slider_6dB_s2,central,fedavg,0.5,slider,6dB,2,0.9501098354819636,master/p1/logs/p1_norm_g5.log,26
master,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p5_valve_6dB_s1.json,p1_norm_central_fedavg_a0p5_valve_6dB_s1,central,fedavg,0.5,valve,6dB,1,0.6529629524653674,master/p1/logs/p1_norm_g5.log,28
n3,norm_g5,5,norm_g5_p1_norm_central_fedavg_a0p5_valve_6dB_s2.json,p1_norm_central_fedavg_a0p5_valve_6dB_s2,central,fedavg,0.5,valve,6dB,2,0.652134893688922,n3/p1/logs/p1_norm_g5.log,28
n3,norm_g5,5,norm_g5_p1_norm_central_fedavg_a100_fan_6dB_s1.json,p1_norm_central_fedavg_a100_fan_6dB_s1,central,fedavg,100.0,fan,6dB,1,0.9531658764776028,n3/p1/logs/p1_norm_g5.log,30
master,norm_g5,5,norm_g5_p1_norm_central_fedavg_a100_fan_m6dB_s0.json,p1_norm_central_fedavg_a100_fan_m6dB_s0,central,fedavg,100.0,fan,-6dB,0,0.6238217249615904,master/p1/logs/p1_norm_g5.log,30
n3,norm_g5,5,norm_g5_p1_norm_central_fedavg_a100_slider_m6dB_s0.json,p1_norm_central_fedavg_a100_slider_m6dB_s0,central,fedavg,100.0,slider,-6dB,0,0.8354799532615939,n3/p1/logs/p1_norm_g5.log,32
master,norm_g5,5,norm_g5_p1_norm_central_fedavg_a100_slider_m6dB_s1.json,p1_norm_central_fedavg_a100_slider_m6dB_s1,central,fedavg,100.0,slider,-6dB,1,0.8350305813787608,master/p1/logs/p1_norm_g5.log,32
n3,norm_g5,5,norm_g5_p1_norm_central_fedavg_a100_valve_m6dB_s1.json,p1_norm_central_fedavg_a100_valve_m6dB_s1,central,fedavg,100.0,valve,-6dB,1,0.49001795984780505,n3/p1/logs/p1_norm_g5.log,34
master,norm_g5,5,norm_g5_p1_norm_central_fedavg_a100_valve_m6dB_s4.json,p1_norm_central_fedavg_a100_valve_m6dB_s4,central,fedavg,100.0,valve,-6dB,4,0.47965811569537503,master/p1/logs/p1_norm_g5.log,34
master,norm_g5,5,norm_g5_p1_norm_central_personalized_a0p05_fan_m6dB_s2.json,p1_norm_central_personalized_a0p05_fan_m6dB_s2,central,personalized,0.05,fan,-6dB,2,0.6225347250398026,master/p1/logs/p1_norm_g5.log,36
n3,norm_g5,5,norm_g5_p1_norm_central_personalized_a0p05_fan_m6dB_s3.json,p1_norm_central_personalized_a0p05_fan_m6dB_s3,central,personalized,0.05,fan,-6dB,3,0.6755159761154492,n3/p1/logs/p1_norm_g5.log,36
master,norm_g5,5,norm_g5_p1_norm_central_personalized_a0p05_slider_m6dB_s1.json,p1_norm_central_personalized_a0p05_slider_m6dB_s1,central,personalized,0.05,slider,-6dB,1,0.7384665442944394,master/p1/logs/p1_norm_g5.log,38
n3,norm_g5,5,norm_g5_p1_norm_central_personalized_a0p05_valve_0dB_s0.json,p1_norm_central_personalized_a0p05_valve_0dB_s0,central,personalized,0.05,valve,0dB,0,0.5685046948350148,n3/p1/logs/p1_norm_g5.log,38
master,norm_g5,5,norm_g5_p1_norm_central_personalized_a0p5_fan_0dB_s0.json,p1_norm_central_personalized_a0p5_fan_0dB_s0,central,personalized,0.5,fan,0dB,0,0.8375172761616645,master/p1/logs/p1_norm_g5.log,40
n3,norm_g5,5,norm_g5_p1_norm_central_personalized_a0p5_fan_0dB_s3.json,p1_norm_central_personalized_a0p5_fan_0dB_s3,central,personalized,0.5,fan,0dB,3,0.8177395419111143,n3/p1/logs/p1_norm_g5.log,40
n3,norm_g5,5,norm_g5_p1_norm_central_personalized_a0p5_slider_0dB_s2.json,p1_norm_central_personalized_a0p5_slider_0dB_s2,central,personalized,0.5,slider,0dB,2,0.9091545294009553,n3/p1/logs/p1_norm_g5.log,42
master,norm_g5,5,norm_g5_p1_norm_central_personalized_a0p5_slider_0dB_s3.json,p1_norm_central_personalized_a0p5_slider_0dB_s3,central,personalized,0.5,slider,0dB,3,0.9045654211040588,master/p1/logs/p1_norm_g5.log,42
master,norm_g5,5,norm_g5_p1_norm_central_personalized_a0p5_valve_0dB_s2.json,p1_norm_central_personalized_a0p5_valve_0dB_s2,central,personalized,0.5,valve,0dB,2,0.5690620873546152,master/p1/logs/p1_norm_g5.log,44
n3,norm_g5,5,norm_g5_p1_norm_central_personalized_a0p5_valve_6dB_s0.json,p1_norm_central_personalized_a0p5_valve_6dB_s0,central,personalized,0.5,valve,6dB,0,0.6162077349306673,n3/p1/logs/p1_norm_g5.log,44
n3,norm_g5,5,norm_g5_p1_norm_central_personalized_a100_fan_0dB_s0.json,p1_norm_central_personalized_a100_fan_0dB_s0,central,personalized,100.0,fan,0dB,0,0.8388988424599877,n3/p1/logs/p1_norm_g5.log,46
master,norm_g5,5,norm_g5_p1_norm_central_personalized_a100_fan_0dB_s3.json,p1_norm_central_personalized_a100_fan_0dB_s3,central,personalized,100.0,fan,0dB,3,0.798020304658524,master/p1/logs/p1_norm_g5.log,46
master,norm_g5,5,norm_g5_p1_norm_central_personalized_a100_slider_0dB_s0.json,p1_norm_central_personalized_a100_slider_0dB_s0,central,personalized,100.0,slider,0dB,0,0.9051923338387166,master/p1/logs/p1_norm_g5.log,48
n3,norm_g5,5,norm_g5_p1_norm_central_personalized_a100_slider_6dB_s0.json,p1_norm_central_personalized_a100_slider_6dB_s0,central,personalized,100.0,slider,6dB,0,0.9433235695269641,n3/p1/logs/p1_norm_g5.log,48
n3,norm_g5,5,norm_g5_p1_norm_central_personalized_a100_valve_0dB_s4.json,p1_norm_central_personalized_a100_valve_0dB_s4,central,personalized,100.0,valve,0dB,4,0.5531535677329286,n3/p1/logs/p1_norm_g5.log,50
master,norm_g5,5,norm_g5_p1_norm_central_personalized_a100_valve_6dB_s0.json,p1_norm_central_personalized_a100_valve_6dB_s0,central,personalized,100.0,valve,6dB,0,0.6186250258505305,master/p1/logs/p1_norm_g5.log,50
master,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p05_fan_6dB_s0.json,p1_norm_federated_train_clustered_fl_a0p05_fan_6dB_s0,federated_train,clustered_fl,0.05,fan,6dB,0,0.9295242034468768,master/p1/logs/p1_norm_g5.log,52
n3,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p05_fan_6dB_s1.json,p1_norm_federated_train_clustered_fl_a0p05_fan_6dB_s1,federated_train,clustered_fl,0.05,fan,6dB,1,0.9429492099404329,n3/p1/logs/p1_norm_g5.log,52
master,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p05_slider_0dB_s4.json,p1_norm_federated_train_clustered_fl_a0p05_slider_0dB_s4,federated_train,clustered_fl,0.05,slider,0dB,4,0.8544062747494658,master/p1/logs/p1_norm_g5.log,54
n3,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p05_slider_6dB_s2.json,p1_norm_federated_train_clustered_fl_a0p05_slider_6dB_s2,federated_train,clustered_fl,0.05,slider,6dB,2,0.8592230172089333,n3/p1/logs/p1_norm_g5.log,54
n3,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p05_valve_0dB_s4.json,p1_norm_federated_train_clustered_fl_a0p05_valve_0dB_s4,federated_train,clustered_fl,0.05,valve,0dB,4,0.5327863221995561,n3/p1/logs/p1_norm_g5.log,56
master,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p05_valve_6dB_s2.json,p1_norm_federated_train_clustered_fl_a0p05_valve_6dB_s2,federated_train,clustered_fl,0.05,valve,6dB,2,0.618478493285963,master/p1/logs/p1_norm_g5.log,56
master,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p5_fan_0dB_s4.json,p1_norm_federated_train_clustered_fl_a0p5_fan_0dB_s4,federated_train,clustered_fl,0.5,fan,0dB,4,0.8341663924279503,master/p1/logs/p1_norm_g5.log,58
n3,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p5_fan_6dB_s4.json,p1_norm_federated_train_clustered_fl_a0p5_fan_6dB_s4,federated_train,clustered_fl,0.5,fan,6dB,4,0.9627418188444944,n3/p1/logs/p1_norm_g5.log,58
master,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p5_slider_6dB_s2.json,p1_norm_federated_train_clustered_fl_a0p5_slider_6dB_s2,federated_train,clustered_fl,0.5,slider,6dB,2,0.9461197157354985,master/p1/logs/p1_norm_g5.log,60
n3,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p5_slider_m6dB_s3.json,p1_norm_federated_train_clustered_fl_a0p5_slider_m6dB_s3,federated_train,clustered_fl,0.5,slider,-6dB,3,0.84848161969839,n3/p1/logs/p1_norm_g5.log,60
master,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p5_valve_6dB_s1.json,p1_norm_federated_train_clustered_fl_a0p5_valve_6dB_s1,federated_train,clustered_fl,0.5,valve,6dB,1,0.652695109238682,master/p1/logs/p1_norm_g5.log,62
n3,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a0p5_valve_m6dB_s0.json,p1_norm_federated_train_clustered_fl_a0p5_valve_m6dB_s0,federated_train,clustered_fl,0.5,valve,-6dB,0,0.4959440119106168,n3/p1/logs/p1_norm_g5.log,62
n3,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a100_fan_6dB_s3.json,p1_norm_federated_train_clustered_fl_a100_fan_6dB_s3,federated_train,clustered_fl,100.0,fan,6dB,3,0.9477658333098609,n3/p1/logs/p1_norm_g5.log,64
master,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a100_fan_6dB_s4.json,p1_norm_federated_train_clustered_fl_a100_fan_6dB_s4,federated_train,clustered_fl,100.0,fan,6dB,4,0.9578492705291168,master/p1/logs/p1_norm_g5.log,64
master,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a100_slider_6dB_s3.json,p1_norm_federated_train_clustered_fl_a100_slider_6dB_s3,federated_train,clustered_fl,100.0,slider,6dB,3,0.9441499797961844,master/p1/logs/p1_norm_g5.log,66
n3,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a100_slider_m6dB_s2.json,p1_norm_federated_train_clustered_fl_a100_slider_m6dB_s2,federated_train,clustered_fl,100.0,slider,-6dB,2,0.8436617628215529,n3/p1/logs/p1_norm_g5.log,66
master,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a100_valve_m6dB_s0.json,p1_norm_federated_train_clustered_fl_a100_valve_m6dB_s0,federated_train,clustered_fl,100.0,valve,-6dB,0,0.4770040466389789,master/p1/logs/p1_norm_g5.log,68
n3,norm_g5,5,norm_g5_p1_norm_federated_train_clustered_fl_a100_valve_m6dB_s3.json,p1_norm_federated_train_clustered_fl_a100_valve_m6dB_s3,federated_train,clustered_fl,100.0,valve,-6dB,3,0.4927169526857232,n3/p1/logs/p1_norm_g5.log,68
master,norm_g5,5,norm_g5_p1_norm_federated_train_fedavg_a0p05_fan_m6dB_s1.json,p1_norm_federated_train_fedavg_a0p05_fan_m6dB_s1,federated_train,fedavg,0.05,fan,-6dB,1,0.7133718595193976,master/p1/logs/p1_norm_g5.log,70
n3,norm_g5,5,norm_g5_p1_norm_federated_train_fedavg_a0p05_slider_0dB_s0.json,p1_norm_federated_train_fedavg_a0p05_slider_0dB_s0,federated_train,fedavg,0.05,slider,0dB,0,0.7933932658671279,n3/p1/logs/p1_norm_g5.log,70
